ID,Name,Nationality,Overall,Value,Wage,Preferred Foot,Work Rate,Body Type,Position,Height,Weight,Release Clause,Year,in_2019,in_2020,in_2021,in_2022,in_2023,Age in 2019,Age in 2023,2019 Club,2020 Club,2021 Club,2022 Club,2023 Club,Total Clubs 2019-2023
179844,D. Costa,Spain,80,€18M,€63K,Right,High/ Medium,Normal (185+),Substitute,188cm,84kg,€36.9M,2023,1,1,1,1,1,29,31,Atlético Madrid,Atlético Madrid,Atlético Madrid,Atlético de Madrid,Atlético de Madrid,2
215322,J. Silva,Argentina,74,€3.8M,€22K,Left,Medium/ Medium,Normal (170-185),Substitute,179cm,72kg,€6.3M,2023,1,1,1,1,1,24,28,CD Leganés,CD Leganés,CD Leganés,Getafe CF,Granada CF,3
199353,M. Rzatkowski,Germany,67,€800K,€7K,Left,Medium/ Medium,Normal (170-185),Substitute,172cm,66kg,€1.3M,2023,1,1,1,1,1,28,32,New York Red Bulls,New York Red Bulls,New York Red Bulls,FC Schalke 04,DSC Arminia Bielefeld,3
221201,T. Leibold,Germany,74,€3.8M,€13K,Left,High/ Medium,Normal (170-185),Substitute,174cm,72kg,€6.1M,2023,1,1,1,1,1,24,28,1. FC Nürnberg,Hamburger SV,Hamburger SV,Hamburger SV,Hamburger SV,2
194845,W. Khazri,Tunisia,75,€4.8M,€24K,Right,High/ High,Stocky (170-185),Substitute,176cm,82kg,€9.1M,2023,1,1,1,1,1,27,31,AS Saint-Étienne,AS Saint-Étienne,AS Saint-Étienne,AS Saint-Étienne,Montpellier Hérault SC,2
223570,J. Sambia,France,73,€3.9M,€19K,Right,High/ Medium,Normal (185+),Substitute,185cm,73kg,€7.3M,2023,1,1,1,1,1,21,25,Montpellier HSC,Montpellier HSC,Montpellier HSC,Montpellier Hérault SC,US Salernitana 1919,3
199503,G. Xhaka,Switzerland,79,€15M,€80K,Left,Low/ Medium,Normal (185+),Left Centre Midfield,185cm,82kg,€28.5M,2023,1,1,1,1,1,25,29,Arsenal,Arsenal,Arsenal,Arsenal,Arsenal,1
207471,F. Vázquez,Argentina,76,€4.7M,€6K,Left,High/ Medium,Normal (185+),Centre Attacking Midfield,187cm,82kg,€7.5M,2023,1,1,1,1,1,29,33,Sevilla FC,Sevilla FC,Sevilla FC,Parma,Parma,2
169705,R. Bertrand,England,74,€2.9M,€53K,Left,Medium/ Medium,Normal (170-185),Reserve,179cm,85kg,€5.5M,2023,1,1,1,1,1,28,32,Southampton,Southampton,Southampton,Leicester City,Leicester City,2
176944,M. Fellaini,Belgium,75,€2.6M,€21K,Right,Medium/ Medium,Stocky (185+),Left Defensive Midfield,194cm,85kg,€4.2M,2023,1,1,1,1,1,30,34,Shandong Luneng TaiShan FC,Shandong Luneng TaiShan FC,Shandong Luneng TaiShan FC,Shandong Taishan,Shandong Taishan,2
225403,İ. Kahveci,Turkey,77,€12.5M,€60K,Left,Medium/ Medium,Normal (170-185),Right Midfield,176cm,72kg,€24.7M,2023,1,1,1,1,1,22,26,Medipol Başakşehir FK,Medipol Başakşehir FK,Medipol Başakşehir FK,Fenerbahçe SK,Fenerbahçe SK,2
207948,B. Traoré,Burkina Faso,76,€9M,€66K,Left,Medium/ Low,Lean (170-185),Substitute,181cm,73kg,€17.8M,2023,1,1,1,1,1,22,26,Olympique Lyonnais,Olympique Lyonnais,Aston Villa,Aston Villa,Aston Villa,2
213400,D. Laxalt,Uruguay,73,€2.9M,€26K,Left,High/ High,Lean (170-185),Reserve,178cm,71kg,€4.8M,2023,1,1,1,1,1,25,27,Milan,Milan,Milan,AC Milan,AC Milan,2
212755,J. Hendrix,Netherlands,73,€2.9M,€9K,Left,Medium/ High,Normal (170-185),Substitute,181cm,75kg,€4.4M,2023,1,1,1,1,1,23,27,PSV,PSV,PSV,Spartak Moskva,Feyenoord,3
190824,O. Elabdellaoui,Norway,74,€3.6M,€45K,Right,High/ Medium,Normal (170-185),Substitute,179cm,74kg,€6.8M,2023,1,1,1,1,1,26,30,Olympiacos CFP,Olympiacos CFP,Galatasaray SK,Galatasaray SK,Galatasaray SK,2
203747,H. Bellerín,Spain,79,€18.5M,€76K,Right,High/ Low,Lean (170-185),Reserve,178cm,74kg,€36.5M,2023,1,1,1,1,1,23,27,Arsenal,Arsenal,Arsenal,Real Betis Balompié,Arsenal,2
186143,O. Norwood,Northern Ireland,73,€2.1M,€21K,Right,Medium/ Medium,Lean (170-185),Right Centre Midfield,175cm,69kg,€4.0M,2023,1,1,1,1,1,27,31,Sheffield United,Sheffield United,Sheffield United,Sheffield United,Sheffield United,1
164994,J. Błaszczykowski,Poland,67,€425K,€2K,Right,High/ High,Normal (170-),Reserve,175cm,67kg,€574K,2023,1,1,1,1,1,32,35,Wisła Kraków,Wisła Kraków,Wisła Kraków,Wisła Kraków,Wisła Kraków,1
228302,P. edraza,Spain,78,€16M,€31K,Left,High/ Medium,Lean (170-185),Substitute,184cm,73kg,€34.8M,2023,1,1,1,1,1,22,26,Villarreal CF,Real Betis,Villarreal CF,Villarreal CF,Villarreal CF,2
216380,D. Sinkgraven,Netherlands,73,€3.3M,€32K,Left,High/ Medium,Lean (170-185),Reserve,179cm,67kg,€5.9M,2023,1,1,1,1,1,22,26,Ajax,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,2
108080,S. Lichtsteiner,Switzerland,72,€875K,€12K,Right,High/ High,Normal (170-185),Substitute,182cm,76kg,€1.5M,2023,1,1,1,1,1,34,35,Arsenal,FC Augsburg,FC Augsburg,FC Augsburg,FC Augsburg,2
202429,D. da Costa,Germany,74,€3.8M,€23K,Right,High/ High,Normal (185+),Substitute,187cm,87kg,€6.5M,2023,1,1,1,1,1,24,28,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,1. FSV Mainz 05,2
241096,S. Tonali,Italy,84,€62.5M,€75K,Right,Medium/ High,Unique,Right Centre Midfield,181cm,79kg,€118.8M,2023,1,1,1,1,1,18,22,Brescia,Brescia,Milan,AC Milan,AC Milan,3
174549,M. Fernández,Chile,71,€875K,€6K,Right,Medium/ Medium,Normal (170-185),Substitute,176cm,72kg,€1.2M,2023,1,1,1,1,1,32,34,Junior FC,Colo-Colo,Colo-Colo,Colo-Colo,Colo-Colo,2
206306,J. Ferri,France,77,€9M,€23K,Right,Medium/ High,Normal (170-185),Right Defensive Midfield,173cm,73kg,€17.1M,2023,1,1,1,1,1,26,30,Nîmes Olympique,Montpellier HSC,Montpellier HSC,Montpellier Hérault SC,Montpellier Hérault SC,3
202024,R. Freuler,Switzerland,80,€20M,€56K,Right,Medium/ Medium,Normal (170-185),Substitute,181cm,80kg,€34.0M,2023,1,1,1,1,1,26,30,Atalanta,Atalanta,Atalanta,Atalanta,Atalanta,1
229261,D. Zakaria,Switzerland,81,€34.5M,€95K,Right,High/ High,Normal (185+),Right Centre Midfield,191cm,81kg,€61.2M,2023,1,1,1,1,1,21,25,Borussia Mönchengladbach,Borussia Mönchengladbach,Borussia Mönchengladbach,Borussia Mönchengladbach,Juventus,2
207791,Y. Poulsen,Denmark,77,€11M,€53K,Right,Medium/ High,Normal (185+),Substitute,192cm,84kg,€18.7M,2023,1,1,1,1,1,24,28,RB Leipzig,RB Leipzig,RB Leipzig,RB Leipzig,RB Leipzig,1
229984,B. Chilwell,England,82,€37M,€110K,Left,High/ Medium,Normal (170-185),Left Wing Back,180cm,77kg,€71.2M,2023,1,1,1,1,1,21,25,Leicester City,Leicester City,Chelsea,Chelsea,Chelsea,2
230850,G. Cimirot,Bosnia and Herzegovina,71,€1.6M,€10K,Right,High/ High,Normal (170-185),Left Defensive Midfield,178cm,76kg,€2.4M,2023,1,1,1,1,1,25,29,Standard de Liège,Standard de Liège,Standard de Liège,Standard de Liège,Standard de Liège,1
200155,H. Vanaken,Belgium,80,€20.5M,€34K,Right,High/ Medium,Lean (185+),Left Centre Midfield,195cm,80kg,€28.7M,2023,1,1,1,1,1,25,29,Club Brugge KV,Club Brugge KV,Club Brugge KV,Club Brugge KV,Club Brugge KV,1
200215,S. Rode,Germany,78,€10M,€28K,Right,High/ High,Normal (170-185),Left Centre Midfield,180cm,71kg,€17.0M,2023,1,1,1,1,1,27,31,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,1
207939,G. Pizarro,Argentina,76,€5M,€39K,Right,Medium/ High,Lean (185+),Right Centre Midfield,185cm,78kg,€8.0M,2023,1,1,1,1,1,28,31,Tigres U.A.N.L.,Tigres U.A.N.L.,Tigres U.A.N.L.,Tigres U.A.N.L.,Tigres U.A.N.L.,1
223154,O. Tufan,Turkey,74,€4.8M,€17K,Right,Medium/ Medium,Normal (170-185),Centre Attacking Midfield,179cm,80kg,€9.5M,2023,1,1,1,1,1,23,27,Alanyaspor,Fenerbahçe SK,Fenerbahçe SK,Watford,Hull City,4
208509,T. Foket,Belgium,75,€6M,€20K,Right,Medium/ Medium,Lean (170-185),Right Wing Back,177cm,67kg,€12.5M,2023,1,1,1,1,1,23,27,Stade de Reims,Stade de Reims,Stade de Reims,Stade de Reims,Stade de Reims,1
210129,G. Lovrencsics,Hungary,70,€825K,€600,Right,High/ Medium,Normal (170-185),Substitute,177cm,75kg,€1.8M,2023,1,1,1,1,1,29,33,Free Agent,Free Agent,Free Agent,Hajduk Split,Hajduk Split,2
211862,A. Hahn,Germany,74,€3.6M,€26K,Right,High/ High,Normal (185+),Right Forward,185cm,80kg,€6.5M,2023,1,1,1,1,1,27,31,FC Augsburg,FC Augsburg,FC Augsburg,FC Augsburg,FC Augsburg,1
222943,J. ony,Spain,73,€2.9M,€37K,Left,High/ Medium,Normal (170-185),Left Wing,179cm,71kg,€6.3M,2023,1,1,1,1,1,26,30,Deportivo Alavés,Lazio,CA Osasuna,Lazio,Real Sporting de Gijón,4
212269,R. Bazoer,Netherlands,77,€14M,€12K,Right,Medium/ Medium,Normal (170-185),Substitute,184cm,74kg,€22.1M,2023,1,1,1,1,1,21,25,FC Utrecht,Vitesse,Vitesse,Vitesse,AZ Alkmaar,3
195412,M. oisés,Brazil,74,€1.4M,€18K,Right,High/ High,Normal (170-185),Right Striker,184cm,76kg,€2.2M,2023,1,1,1,1,1,30,34,Shandong Luneng TaiShan FC,Shandong Luneng TaiShan FC,Shandong Luneng TaiShan FC,Shandong Taishan,Shandong Taishan,2
211119,P. Santos,Portugal,71,€700K,€5K,Left,High/ Medium,Normal (170-185),Left Back,178cm,76kg,€1.1M,2023,1,1,1,1,1,30,34,Columbus Crew SC,Columbus Crew SC,Columbus Crew SC,Columbus Crew,Columbus Crew,2
198489,J. McClean,Republic of Ireland,69,€875K,€6K,Left,High/ Medium,Normal (170-185),Left Wing Back,180cm,70kg,€1.6M,2023,1,1,1,1,1,29,33,Stoke City,Stoke City,Stoke City,Wigan Athletic,Wigan Athletic,2
241184,J. Firpo,Spain,75,€7M,€31K,Left,Medium/ Medium,Lean (170-185),Left Back,184cm,78kg,€13.8M,2023,1,1,1,1,1,21,25,Real Betis,FC Barcelona,FC Barcelona,Leeds United,Leeds United,3
247030,P. Ševčík,Czech Republic,75,€5.5M,€1K,Right,High/ High,Normal (170-185),Substitute,172cm,66kg,€12.1M,2023,1,1,1,1,1,24,28,SK Slavia Praha,SK Slavia Praha,SK Slavia Praha,SK Slavia Praha,SK Slavia Praha,1
216435,S. Lobotka,Slovakia,81,€29.5M,€64K,Right,Medium/ High,Normal (170-),Substitute,170cm,64kg,€52.4M,2023,1,1,1,1,1,23,27,RC Celta,Napoli,Napoli,Napoli,Napoli,2
222400,H. Winks,England,76,€9M,€71K,Right,Medium/ Medium,Normal (170-185),Reserve,176cm,65kg,€17.8M,2023,1,1,1,1,1,22,26,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,1
212188,T. Werner,Germany,82,€38M,€73K,Right,High/ Medium,Unique,Striker,180cm,76kg,€67.5M,2023,1,1,1,1,1,22,26,RB Leipzig,RB Leipzig,Chelsea,Chelsea,RB Leipzig,2
201862,M. Rojo,Argentina,78,€9M,€18K,Left,Medium/ High,Stocky (185+),Left Centre Back,186cm,82kg,€12.6M,2023,1,1,1,1,1,28,32,Manchester United,Estudiantes de La Plata,Manchester United,Boca Juniors,Boca Juniors,3
202857,K. Bellarabi,Germany,79,€14M,€55K,Right,High/ Medium,Normal (170-185),Right Midfield,184cm,81kg,€23.8M,2023,1,1,1,1,1,28,32,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,1
199189,R. Barkley,England,76,€7.5M,€85K,Right,Low/ Low,Normal (185+),Reserve,186cm,76kg,€13.9M,2023,1,1,1,1,1,24,28,Chelsea,Chelsea,Aston Villa,Chelsea,Chelsea,2
203910,A. Knockaert,France,69,€1.3M,€24K,Left,High/ Medium,Normal (170-185),Reserve,172cm,69kg,€2.5M,2023,1,1,1,1,1,26,30,Brighton & Hove Albion,Fulham,Fulham,Fulham,Fulham,2
201922,M. Hinteregger,Austria,79,€0,€0,Left,Medium/ Medium,Normal (185+),Left Centre Back,186cm,82kg,€6.3M,2023,1,1,1,1,1,25,28,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Free Agent,2
213516,R. Horta,Portugal,81,€30M,€23K,Right,High/ High,Lean (170-185),Left Midfield,173cm,63kg,€62.3M,2023,1,1,1,1,1,23,27,SC Braga,SC Braga,SC Braga,SC Braga,SC Braga,1
200469,L. Rupp,Germany,73,€2.9M,€28K,Right,Medium/ Medium,Lean (170-185),Substitute,178cm,73kg,€5.8M,2023,1,1,1,1,1,27,30,TSG 1899 Hoffenheim,Norwich City,Norwich City,Norwich City,Norwich City,2
200111,R. van Rhijn,Netherlands,67,€875K,€5K,Right,Medium/ Medium,Lean (170-185),Right Back,183cm,72kg,€1.4M,2023,1,1,1,1,1,27,30,AZ Alkmaar,SC Heerenveen,SC Heerenveen,FC Emmen,Karlsruher SC,4
198140,R. Funes Mori,Mexico,77,€10.5M,€51K,Right,High/ Medium,Normal (185+),Reserve,186cm,78kg,€16.8M,2023,1,1,1,1,1,27,30,Monterrey,Monterrey,Monterrey,CF Monterrey,CF Monterrey,2
213666,R. Loftus-Cheek,England,76,€9.5M,€81K,Right,Medium/ Medium,Normal (185+),Substitute,191cm,88kg,€18.3M,2023,1,1,1,1,1,22,26,Chelsea,Chelsea,Chelsea,Chelsea,Chelsea,1
210736,E. merson,Italy,77,€10M,€80K,Left,Medium/ Medium,Lean (170-185),Reserve,176cm,79kg,€18.5M,2023,1,1,1,1,1,23,27,Chelsea,Chelsea,Chelsea,Olympique Lyonnais,Chelsea,2
240190,K. Malong,Cameroon,72,€3.1M,€1K,Right,Medium/ Medium,Stocky (170-185),Reserve,180cm,79kg,€6.7M,2023,1,1,1,1,1,22,25,1. FSV Mainz 05,1. FSV Mainz 05,1. FSV Mainz 05,Olympiacos CFP,Olympiacos CFP,2
211098,B. Dack,England,72,€2.4M,€31K,Right,High/ Medium,Stocky (170-185),Substitute,173cm,71kg,€4.6M,2023,1,1,1,1,1,24,28,Blackburn Rovers,Blackburn Rovers,Blackburn Rovers,Blackburn Rovers,Blackburn Rovers,1
226807,C. Roldan,United States,75,€6M,€9K,Right,High/ High,Normal (170-185),Substitute,173cm,75kg,€9.0M,2023,1,1,1,1,1,23,27,Seattle Sounders FC,Seattle Sounders FC,Seattle Sounders FC,Seattle Sounders FC,Seattle Sounders FC,1
220714,P. Billing,Denmark,75,€7.5M,€42K,Left,Medium/ Medium,Lean (185+),Left Centre Midfield,197cm,80kg,€15.6M,2023,1,1,1,1,1,22,26,Huddersfield Town,Bournemouth,Bournemouth,AFC Bournemouth,AFC Bournemouth,3
235926,M. Zaracho,Argentina,76,€17M,€17K,Right,High/ Medium,Lean (170-185),Right Centre Midfield,171cm,65kg,€17.6M,2023,1,1,1,1,1,20,22,Racing Club,Racing Club,Racing Club,Racing Club,Racing Club,1
200454,P. Alcácer,Spain,79,€18M,€42K,Right,Medium/ Low,Normal (170-185),Substitute,175cm,70kg,€37.8M,2023,1,1,1,1,1,24,28,Borussia Dortmund,Villarreal CF,Villarreal CF,Villarreal CF,Villarreal CF,2
198946,D. D'Ambrosio,Italy,78,€6.5M,€54K,Right,Low/ Medium,Normal (170-185),Substitute,180cm,75kg,€10.7M,2023,1,1,1,1,1,29,33,Inter,Inter,Inter,Inter,Inter,1
175254,F. Caicedo,Ecuador,76,€6M,€19K,Left,High/ Medium,Stocky (170-185),Substitute,183cm,82kg,€6.3M,2023,1,1,1,1,1,29,32,Lazio,Lazio,Lazio,Genoa,Inter,3
182945,M. Gradel,Côte d'Ivoire,76,€3.5M,€20K,Right,High/ Medium,Lean (170-185),Left Midfield,175cm,70kg,€7.0M,2023,1,1,1,1,1,30,34,Toulouse Football Club,Toulouse Football Club,Sivasspor,Demir Grup Sivasspor,Demir Grup Sivasspor,3
204699,L. Melgarejo,Paraguay,73,€2.5M,€850,Left,High/ Medium,Normal (170-185),Left Striker,178cm,75kg,€5.5M,2023,1,1,1,1,1,27,31,Spartak Moscow,Spartak Moscow,Racing Club,Racing Club,Club Libertad,3
220673,R. Tapia,Peru,79,€19.5M,€26K,Right,Medium/ High,Stocky (185+),Substitute,185cm,80kg,€42.4M,2023,1,1,1,1,1,22,26,Willem II,Feyenoord,RC Celta,RC Celta de Vigo,RC Celta de Vigo,4
240130,É. Militão,Brazil,84,€57.5M,€160K,Right,Medium/ Medium,Lean (170-185),Substitute,186cm,78kg,€122.2M,2023,1,1,1,1,1,20,24,FC Porto,Real Madrid,Real Madrid,Real Madrid CF,Real Madrid CF,3
142754,J. Mascherano,Argentina,79,€3.4M,€15K,Right,Low/ High,Normal (170-),Left Defensive Midfield,174cm,73kg,€5.1M,2023,1,1,1,1,1,34,36,Hebei China Fortune FC,Estudiantes de La Plata,Estudiantes de La Plata,Estudiantes de La Plata,Estudiantes de La Plata,2
195096,F. ransérgio,Brazil,78,€13.5M,€29K,Right,High/ Medium,Normal (185+),Substitute,187cm,82kg,€27.0M,2023,1,1,1,1,1,27,30,SC Braga,SC Braga,SC Braga,FC Girondins de Bordeaux,FC Girondins de Bordeaux,2
204838,R. Jiménez,Mexico,82,€25.5M,€110K,Right,Medium/ High,Normal (185+),Striker,188cm,81kg,€48.5M,2023,1,1,1,1,1,27,31,Wolverhampton Wanderers,Wolverhampton Wanderers,Wolverhampton Wanderers,Wolverhampton Wanderers,Wolverhampton Wanderers,1
208920,N. Aké,Netherlands,78,€15M,€95K,Left,Medium/ High,Normal (170-185),Substitute,180cm,75kg,€28.9M,2023,1,1,1,1,1,23,27,Bournemouth,Bournemouth,Manchester City,Manchester City,Manchester City,2
184344,L. Bonucci,Italy,84,€11M,€95K,Right,Medium/ High,Normal (185+),Right Centre Back,190cm,85kg,€18.7M,2023,1,1,1,1,1,31,35,Juventus,Juventus,Juventus,Juventus,Juventus,1
175379,P. León,Spain,76,€3.5M,€9K,Right,Medium/ Low,Normal (170-185),Right Midfield,183cm,73kg,€5.4M,2023,1,1,1,1,1,31,34,SD Eibar,SD Eibar,SD Eibar,CF Fuenlabrada,CF Fuenlabrada,2
198861,N. Mendy,Senegal,74,€3.5M,€53K,Right,Low/ High,Stocky (170-),Substitute,167cm,73kg,€6.7M,2023,1,1,1,1,1,26,30,Leicester City,Leicester City,Leicester City,Leicester City,Leicester City,1
189484,D. Santon,Italy,72,€2M,€29K,Right,Medium/ Medium,Normal (185+),Reserve,187cm,77kg,€3.4M,2023,1,1,1,1,1,27,30,Roma,Roma,Roma,Roma,Roma,1
212153,R. Gagliardini,Italy,76,€6.5M,€50K,Right,Medium/ Medium,Normal (185+),Substitute,188cm,77kg,€10.7M,2023,1,1,1,1,1,24,28,Inter,Inter,Inter,Inter,Inter,1
225018,F. Andone,Romania,70,€1.6M,€35K,Right,High/ High,Normal (170-185),Substitute,180cm,78kg,€3.0M,2023,1,1,1,1,1,25,29,Brighton & Hove Albion,Galatasaray SK,Brighton & Hove Albion,Cádiz CF,Brighton & Hove Albion,3
212722,D. Yedlin,United States,69,€1.3M,€4K,Right,High/ Medium,Normal (170-185),Right Back,172cm,75kg,€2.0M,2023,1,1,1,1,1,24,28,Newcastle United,Newcastle United,Newcastle United,Galatasaray SK,Inter Miami CF,3
194020,P. elé,Guinea Bissau,70,€1.3M,€22K,Right,Low/ Medium,Normal (170-185),Substitute,182cm,75kg,€6.3M,2023,1,1,1,1,1,26,30,Nottingham Forest,Reading,Rio Ave FC,AS Monaco,Futebol Clube de Famalicão,5
222077,M. Locatelli,Italy,82,€40M,€37K,Right,Medium/ High,Lean (185+),Centre Defensive Midfield,185cm,75kg,€6.3M,2023,1,1,1,1,1,20,24,Sassuolo,Sassuolo,Sassuolo,Juventus,Juventus,2
199069,V. Aboubakar,Cameroon,75,€5.5M,€38K,Right,High/ Medium,Stocky (170-185),Striker,184cm,82kg,€9.4M,2023,1,1,1,1,1,26,30,FC Porto,FC Porto,Beşiktaş JK,Al Nassr,Al Nassr,3
181098,M. Hasebe,Japan,74,€750K,€16K,Right,Medium/ Medium,Lean (170-185),Substitute,180cm,72kg,€1.3M,2023,1,1,1,1,1,34,38,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,1
205114,T. Inui,Japan,74,€2.6M,€9K,Right,Medium/ Medium,Normal (170-),Substitute,169cm,69kg,€3.3M,2023,1,1,1,1,1,30,33,Deportivo Alavés,SD Eibar,SD Eibar,Cerezo Osaka,Cerezo Osaka,3
195272,M. Faraoni,Italy,78,€12M,€27K,Right,High/ High,Normal (170-185),Right Midfield,180cm,71kg,€20.4M,2023,1,1,1,1,1,26,30,Hellas Verona,Hellas Verona,Hellas Verona,Hellas Verona,Hellas Verona,1
177358,M. Schneiderlin,France,74,€2.8M,€31K,Right,Low/ High,Normal (185+),Substitute,186cm,79kg,€5.3M,2023,1,1,1,1,1,28,32,Everton,Everton,OGC Nice,OGC Nice,OGC Nice,2
189059,J. Livermore,England,71,€1.2M,€20K,Right,Medium/ Medium,Stocky (170-185),Left Defensive Midfield,180cm,74kg,€2.3M,2023,1,1,1,1,1,28,32,West Bromwich Albion,West Bromwich Albion,West Bromwich Albion,West Bromwich Albion,West Bromwich Albion,1
205360,K. Roofe,Jamaica,73,€3M,€44K,Right,High/ Medium,Lean (170-185),Substitute,178cm,65kg,€5.4M,2023,1,1,1,1,1,25,29,Leeds United,RSC Anderlecht,Rangers FC,Rangers FC,Rangers FC,3
185422,J. King,Norway,75,€5.5M,€58K,Right,Medium/ Low,Normal (170-185),Substitute,184cm,82kg,€10.5M,2023,1,1,1,1,1,26,30,Bournemouth,Bournemouth,Bournemouth,Watford,Fenerbahçe SK,3
223136,Y. Erdoğan,Turkey,70,€1.6M,€21K,Left,High/ Medium,Normal (170-185),Substitute,171cm,68kg,€3.0M,2023,1,1,1,1,1,25,29,Bursaspor,Kasimpaşa SK,Kasimpaşa SK,Kasimpaşa SK,Trabzonspor,3
221832,L. Olaza,Uruguay,75,€5.5M,€20K,Left,High/ Medium,Normal (170-185),Substitute,175cm,70kg,€12.1M,2023,1,1,1,1,1,23,27,RC Celta,RC Celta,RC Celta,Real Valladolid CF,Real Valladolid CF,2
216320,S. Fofana,Côte d'Ivoire,81,€27.5M,€43K,Right,High/ High,Normal (185+),Left Centre Midfield,185cm,74kg,€52.3M,2023,1,1,1,1,1,23,27,Udinese,Udinese,Racing Club de Lens,Racing Club de Lens,Racing Club de Lens,2
235243,M. de Ligt,Netherlands,85,€71M,€77K,Right,Medium/ High,Unique,Right Centre Back,189cm,89kg,€122.5M,2023,1,1,1,1,1,18,22,Ajax,Juventus,Juventus,Juventus,FC Bayern München,3
223597,R. Aguilar,France,77,€9.5M,€45K,Right,High/ High,Normal (170-185),Substitute,172cm,71kg,€18.1M,2023,1,1,1,1,1,25,29,Montpellier HSC,AS Monaco,AS Monaco,AS Monaco,AS Monaco,2
185373,I. Popov,Bulgaria,75,€0,€0,Right,High/ Medium,Normal (170-185),Centre Attacking Midfield,182cm,71kg,€6.3M,2023,1,1,1,1,1,30,31,Free Agent,Free Agent,Free Agent,Free Agent,Free Agent,1
225309,N. Amiri,Germany,76,€10M,€42K,Right,High/ High,Normal (170-185),Reserve,180cm,77kg,€17.8M,2023,1,1,1,1,1,21,25,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,2
203502,B. Decordova-Reid,Jamaica,74,€4.1M,€47K,Right,High/ Medium,Lean (170-),Left Midfield,170cm,68kg,€7.8M,2023,1,1,1,1,1,25,29,Cardiff City,Fulham,Fulham,Fulham,Fulham,2
224081,K. Phillips,England,81,€32M,€120K,Right,Medium/ High,Stocky (170-185),Substitute,178cm,72kg,€61.6M,2023,1,1,1,1,1,22,26,Leeds United,Leeds United,Leeds United,Leeds United,Manchester City,2
224394,F. Martins,Portugal,77,€11M,€16K,Right,High/ Medium,Lean (170-185),Right Forward,180cm,72kg,€22.0M,2023,1,1,1,1,1,24,27,SC Braga,Famalicão,Al Shabab,SC Braga,SC Braga,3
234678,J. Mæhle,Denmark,76,€9M,€37K,Right,Medium/ Medium,Normal (185+),Substitute,185cm,79kg,€16.0M,2023,1,1,1,1,1,21,25,KRC Genk,KRC Genk,KRC Genk,Atalanta,Atalanta,2
189595,M. Ekici,Turkey,72,€3M,€42K,Right,High/ Medium,Normal (170-185),Substitute,180cm,76kg,€5.7M,2023,1,1,1,1,1,28,29,Fenerbahçe SK,Fenerbahçe SK,Fenerbahçe SK,Fenerbahçe SK,Fenerbahçe SK,1
220295,E. Valencia,Ecuador,75,€4.6M,€58K,Right,High/ High,Normal (170-185),Left Striker,177cm,74kg,€8.7M,2023,1,1,1,1,1,28,32,Tigres U.A.N.L.,Tigres U.A.N.L.,Fenerbahçe SK,Fenerbahçe SK,Fenerbahçe SK,2
201305,G. Paulista,Brazil,82,€21M,€44K,Right,Low/ High,Lean (185+),Right Centre Back,185cm,72kg,€44.1M,2023,1,1,1,1,1,27,31,Valencia CF,Valencia CF,Valencia CF,Valencia CF,Valencia CF,1
202316,T. Chandler,United States,72,€1.9M,€19K,Right,High/ High,Stocky (185+),Substitute,187cm,84kg,€3.2M,2023,1,1,1,1,1,28,32,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,1
20775,Q. uaresma,Portugal,76,€2.4M,€10K,Right,Medium/ Low,Normal (170-185),Substitute,175cm,68kg,€5.0M,2023,1,1,1,1,1,34,37,Beşiktaş JK,Kasimpaşa SK,Vitória Guimarães,Vitória de Guimarães,Vitória de Guimarães,4
177666,M. Harnik,Austria,71,€1.2M,€18K,Right,High/ Medium,Normal (185+),Reserve,186cm,80kg,€2.6M,2023,1,1,1,1,1,31,33,SV Werder Bremen,Hamburger SV,SV Werder Bremen,SV Werder Bremen,SV Werder Bremen,2
220093,H. Hateboer,Netherlands,80,€19M,€53K,Right,High/ Medium,Normal (185+),Right Midfield,185cm,72kg,€32.3M,2023,1,1,1,1,1,24,28,Atalanta,Atalanta,Atalanta,Atalanta,Atalanta,1
179591,P. Hernández,Spain,75,€2.3M,€57K,Right,Medium/ Medium,Lean (170-185),Substitute,173cm,66kg,€4.4M,2023,1,1,1,1,1,33,35,Leeds United,Leeds United,Leeds United,Leeds United,Leeds United,1
